Question,Genre,Measure,patternType,fileName,Fitness,Distance,Score
similarity,latin,Swap,Parallel,Latin-Swap-Parallel-25-14.wav,25,14,2
similarity,latin,Swap,Parallel,Latin-Swap-Parallel-25-14.wav,25,14,2
similarity,latin,Swap,Parallel,Latin-Swap-Parallel-25-14.wav,25,14,2
similarity,latin,Swap,Parallel,Latin-Swap-Parallel-25-14.wav,25,14,2
similarity,latin,Swap,Parallel,Latin-Swap-Parallel-25-14.wav,25,14,2
similarity,latin,Swap,Parallel,Latin-Swap-Parallel-25-14.wav,25,14,3
similarity,latin,Swap,Parallel,Latin-Swap-Parallel-25-14.wav,25,14,3
similarity,latin,Swap,Parallel,Latin-Swap-Parallel-25-14.wav,25,14,3
similarity,latin,Swap,Parallel,Latin-Swap-Parallel-25-14.wav,25,14,3
similarity,latin,Swap,Parallel,Latin-Swap-Parallel-25-14.wav,25,14,3
similarity,latin,Swap,Parallel,Latin-Swap-Parallel-25-14.wav,25,14,3
similarity,latin,Swap,Parallel,Latin-Swap-Parallel-25-14.wav,25,14,3
similarity,latin,Swap,Parallel,Latin-Swap-Parallel-25-14.wav,25,14,3
similarity,latin,Swap,Parallel,Latin-Swap-Parallel-25-14.wav,25,14,3
similarity,latin,Swap,Parallel,Latin-Swap-Parallel-25-14.wav,25,14,4
similarity,latin,Swap,Parallel,Latin-Swap-Parallel-25-14.wav,25,14,4
similarity,latin,Swap,Parallel,Latin-Swap-Parallel-67-4.wav,67,4,1
similarity,latin,Swap,Parallel,Latin-Swap-Parallel-67-4.wav,67,4,2
similarity,latin,Swap,Parallel,Latin-Swap-Parallel-67-4.wav,67,4,2
similarity,latin,Swap,Parallel,Latin-Swap-Parallel-67-4.wav,67,4,2
similarity,latin,Swap,Parallel,Latin-Swap-Parallel-67-4.wav,67,4,2
similarity,latin,Swap,Parallel,Latin-Swap-Parallel-67-4.wav,67,4,2
similarity,latin,Swap,Parallel,Latin-Swap-Parallel-67-4.wav,67,4,3
similarity,latin,Swap,Parallel,Latin-Swap-Parallel-67-4.wav,67,4,3
similarity,latin,Swap,Parallel,Latin-Swap-Parallel-67-4.wav,67,4,4
similarity,latin,Swap,Parallel,Latin-Swap-Parallel-67-4.wav,67,4,4
similarity,latin,Swap,Parallel,Latin-Swap-Parallel-67-4.wav,67,4,4
similarity,latin,Swap,Parallel,Latin-Swap-Parallel-67-4.wav,67,4,4
similarity,latin,Swap,Parallel,Latin-Swap-Parallel-67-4.wav,67,4,4
similarity,latin,Swap,Parallel,Latin-Swap-Parallel-67-4.wav,67,4,4
similarity,latin,Swap,Parallel,Latin-Swap-Parallel-67-4.wav,67,4,4
similarity,latin,Swap,Parallel,Latin-Swap-Parallel-67-4.wav,67,4,4
similarity,latin,Swap,Parallel,Latin-Swap-Parallel-67-4.wav,67,4,4
similarity,latin,Swap,Parallel,Latin-Swap-Parallel-67-4.wav,67,4,5
similarity,latin,Swap,Parallel,Latin-Swap-Parallel-67-4.wav,67,4,5
similarity,latin,Swap,Parallel,Latin-Swap-Parallel-67-4.wav,67,4,5
similarity,latin,Swap,Parallel,Latin-Swap-Parallel-67-4.wav,67,4,5
similarity,latin,Swap,Parallel,Latin-Swap-Parallel-67-4.wav,67,4,5
similarity,rock,Hamming,Linear,Rock-Hamming-Linear-67-21.wav,67,21,1
similarity,rock,Hamming,Linear,Rock-Hamming-Linear-67-21.wav,67,21,1
similarity,rock,Hamming,Linear,Rock-Hamming-Linear-67-21.wav,67,21,1
similarity,rock,Hamming,Linear,Rock-Hamming-Linear-67-21.wav,67,21,1
similarity,rock,Hamming,Linear,Rock-Hamming-Linear-67-21.wav,67,21,1
similarity,rock,Hamming,Linear,Rock-Hamming-Linear-67-21.wav,67,21,1
similarity,rock,Hamming,Linear,Rock-Hamming-Linear-67-21.wav,67,21,1
similarity,rock,Hamming,Linear,Rock-Hamming-Linear-67-21.wav,67,21,1
similarity,rock,Hamming,Linear,Rock-Hamming-Linear-67-21.wav,67,21,2
similarity,rock,Hamming,Linear,Rock-Hamming-Linear-67-21.wav,67,21,2
similarity,rock,Hamming,Linear,Rock-Hamming-Linear-67-21.wav,67,21,2
similarity,rock,Hamming,Linear,Rock-Hamming-Linear-67-21.wav,67,21,2
similarity,rock,Hamming,Linear,Rock-Hamming-Linear-67-21.wav,67,21,2
similarity,rock,Hamming,Linear,Rock-Hamming-Linear-67-21.wav,67,21,2
similarity,rock,Hamming,Linear,Rock-Hamming-Linear-67-21.wav,67,21,2
similarity,rock,Hamming,Linear,Rock-Hamming-Linear-67-21.wav,67,21,2
similarity,rock,Hamming,Linear,Rock-Hamming-Linear-67-21.wav,67,21,2
similarity,rock,Hamming,Linear,Rock-Hamming-Linear-67-21.wav,67,21,2
similarity,rock,Hamming,Linear,Rock-Hamming-Linear-67-21.wav,67,21,2
similarity,rock,Hamming,Linear,Rock-Hamming-Linear-67-21.wav,67,21,3
similarity,rock,Hamming,Linear,Rock-Hamming-Linear-67-21.wav,67,21,3
similarity,rock,Hamming,Linear,Rock-Hamming-Linear-67-21.wav,67,21,3
similarity,rock,Hamming,Linear,Rock-Hamming-Linear-73-17.wav,73,17,1
similarity,rock,Hamming,Linear,Rock-Hamming-Linear-73-17.wav,73,17,1
similarity,rock,Hamming,Linear,Rock-Hamming-Linear-73-17.wav,73,17,1
similarity,rock,Hamming,Linear,Rock-Hamming-Linear-73-17.wav,73,17,1
similarity,rock,Hamming,Linear,Rock-Hamming-Linear-73-17.wav,73,17,1
similarity,rock,Hamming,Linear,Rock-Hamming-Linear-73-17.wav,73,17,1
similarity,rock,Hamming,Linear,Rock-Hamming-Linear-73-17.wav,73,17,2
similarity,rock,Hamming,Linear,Rock-Hamming-Linear-73-17.wav,73,17,2
similarity,rock,Hamming,Linear,Rock-Hamming-Linear-73-17.wav,73,17,2
similarity,rock,Hamming,Linear,Rock-Hamming-Linear-73-17.wav,73,17,2
similarity,rock,Hamming,Linear,Rock-Hamming-Linear-73-17.wav,73,17,2
similarity,rock,Hamming,Linear,Rock-Hamming-Linear-73-17.wav,73,17,2
similarity,rock,Hamming,Linear,Rock-Hamming-Linear-73-17.wav,73,17,2
similarity,rock,Hamming,Linear,Rock-Hamming-Linear-73-17.wav,73,17,2
similarity,rock,Hamming,Linear,Rock-Hamming-Linear-73-17.wav,73,17,2
similarity,rock,Hamming,Linear,Rock-Hamming-Linear-73-17.wav,73,17,2
similarity,rock,Hamming,Linear,Rock-Hamming-Linear-73-17.wav,73,17,2
similarity,rock,Hamming,Linear,Rock-Hamming-Linear-73-17.wav,73,17,3
similarity,rock,Hamming,Linear,Rock-Hamming-Linear-73-17.wav,73,17,3
similarity,rock,Hamming,Linear,Rock-Hamming-Linear-73-17.wav,73,17,3
similarity,rock,Hamming,Linear,Rock-Hamming-Linear-73-17.wav,73,17,4
similarity,rock,Hamming,Linear,Rock-Hamming-Linear-73-17.wav,73,17,NA
similarity,rock,Hamming,Linear,Rock-Hamming-Linear-84-10.wav,84,10,2
similarity,rock,Hamming,Linear,Rock-Hamming-Linear-84-10.wav,84,10,2
similarity,rock,Hamming,Linear,Rock-Hamming-Linear-84-10.wav,84,10,2
similarity,rock,Hamming,Linear,Rock-Hamming-Linear-84-10.wav,84,10,2
similarity,rock,Hamming,Linear,Rock-Hamming-Linear-84-10.wav,84,10,2
similarity,rock,Hamming,Linear,Rock-Hamming-Linear-84-10.wav,84,10,3
similarity,rock,Hamming,Linear,Rock-Hamming-Linear-84-10.wav,84,10,3
similarity,rock,Hamming,Linear,Rock-Hamming-Linear-84-10.wav,84,10,3
similarity,rock,Hamming,Linear,Rock-Hamming-Linear-84-10.wav,84,10,3
similarity,rock,Hamming,Linear,Rock-Hamming-Linear-84-10.wav,84,10,3
similarity,rock,Hamming,Linear,Rock-Hamming-Linear-84-10.wav,84,10,3
similarity,rock,Hamming,Linear,Rock-Hamming-Linear-84-10.wav,84,10,3
similarity,rock,Hamming,Linear,Rock-Hamming-Linear-84-10.wav,84,10,3
similarity,rock,Hamming,Linear,Rock-Hamming-Linear-84-10.wav,84,10,4
similarity,rock,Hamming,Linear,Rock-Hamming-Linear-84-10.wav,84,10,4
similarity,rock,Hamming,Linear,Rock-Hamming-Linear-84-10.wav,84,10,4
similarity,rock,Hamming,Linear,Rock-Hamming-Linear-84-10.wav,84,10,4
similarity,rock,Hamming,Linear,Rock-Hamming-Linear-84-10.wav,84,10,4
similarity,rock,Hamming,Linear,Rock-Hamming-Linear-84-10.wav,84,10,4
similarity,rock,Hamming,Linear,Rock-Hamming-Linear-84-10.wav,84,10,4
similarity,rock,Hamming,Linear,Rock-Hamming-Linear-84-10.wav,84,10,5
similarity,rock,Hamming,Linear,Rock-Hamming-Linear-84-10.wav,84,10,NA
similarity,rock,Hamming,Parallel,Rock-Hamming-Parallel-73-17.wav,73,17,1
similarity,rock,Hamming,Parallel,Rock-Hamming-Parallel-73-17.wav,73,17,1
similarity,rock,Hamming,Parallel,Rock-Hamming-Parallel-73-17.wav,73,17,2
similarity,rock,Hamming,Parallel,Rock-Hamming-Parallel-73-17.wav,73,17,2
similarity,rock,Hamming,Parallel,Rock-Hamming-Parallel-73-17.wav,73,17,2
similarity,rock,Hamming,Parallel,Rock-Hamming-Parallel-73-17.wav,73,17,2
similarity,rock,Hamming,Parallel,Rock-Hamming-Parallel-73-17.wav,73,17,2
similarity,rock,Hamming,Parallel,Rock-Hamming-Parallel-73-17.wav,73,17,2
similarity,rock,Hamming,Parallel,Rock-Hamming-Parallel-73-17.wav,73,17,2
similarity,rock,Hamming,Parallel,Rock-Hamming-Parallel-73-17.wav,73,17,2
similarity,rock,Hamming,Parallel,Rock-Hamming-Parallel-73-17.wav,73,17,3
similarity,rock,Hamming,Parallel,Rock-Hamming-Parallel-73-17.wav,73,17,3
similarity,rock,Hamming,Parallel,Rock-Hamming-Parallel-73-17.wav,73,17,3
similarity,rock,Hamming,Parallel,Rock-Hamming-Parallel-73-17.wav,73,17,3
similarity,rock,Hamming,Parallel,Rock-Hamming-Parallel-73-17.wav,73,17,3
similarity,rock,Hamming,Parallel,Rock-Hamming-Parallel-73-17.wav,73,17,4
similarity,rock,Hamming,Parallel,Rock-Hamming-Parallel-73-17.wav,73,17,4
similarity,rock,Hamming,Parallel,Rock-Hamming-Parallel-73-17.wav,73,17,4
similarity,rock,Hamming,Parallel,Rock-Hamming-Parallel-73-17.wav,73,17,4
similarity,rock,Hamming,Parallel,Rock-Hamming-Parallel-73-17.wav,73,17,4
similarity,rock,Hamming,Parallel,Rock-Hamming-Parallel-73-17.wav,73,17,4
similarity,rock,Hamming,Parallel,Rock-Hamming-Parallel-73-17.wav,73,17,5
similarity,rock,Hamming,Parallel,Rock-Hamming-Parallel-81-12.wav,81,12,1
similarity,rock,Hamming,Parallel,Rock-Hamming-Parallel-81-12.wav,81,12,1
similarity,rock,Hamming,Parallel,Rock-Hamming-Parallel-81-12.wav,81,12,1
similarity,rock,Hamming,Parallel,Rock-Hamming-Parallel-81-12.wav,81,12,2
similarity,rock,Hamming,Parallel,Rock-Hamming-Parallel-81-12.wav,81,12,2
similarity,rock,Hamming,Parallel,Rock-Hamming-Parallel-81-12.wav,81,12,2
similarity,rock,Hamming,Parallel,Rock-Hamming-Parallel-81-12.wav,81,12,2
similarity,rock,Hamming,Parallel,Rock-Hamming-Parallel-81-12.wav,81,12,2
similarity,rock,Hamming,Parallel,Rock-Hamming-Parallel-81-12.wav,81,12,3
similarity,rock,Hamming,Parallel,Rock-Hamming-Parallel-81-12.wav,81,12,3
similarity,rock,Hamming,Parallel,Rock-Hamming-Parallel-81-12.wav,81,12,3
similarity,rock,Hamming,Parallel,Rock-Hamming-Parallel-81-12.wav,81,12,3
similarity,rock,Hamming,Parallel,Rock-Hamming-Parallel-81-12.wav,81,12,3
similarity,rock,Hamming,Parallel,Rock-Hamming-Parallel-81-12.wav,81,12,3
similarity,rock,Hamming,Parallel,Rock-Hamming-Parallel-81-12.wav,81,12,3
similarity,rock,Hamming,Parallel,Rock-Hamming-Parallel-81-12.wav,81,12,3
similarity,rock,Hamming,Parallel,Rock-Hamming-Parallel-81-12.wav,81,12,4
similarity,rock,Hamming,Parallel,Rock-Hamming-Parallel-81-12.wav,81,12,4
similarity,rock,Hamming,Parallel,Rock-Hamming-Parallel-81-12.wav,81,12,4
similarity,rock,Hamming,Parallel,Rock-Hamming-Parallel-81-12.wav,81,12,4
similarity,rock,Hamming,Parallel,Rock-Hamming-Parallel-81-12.wav,81,12,4
similarity,rock,Hamming,Parallel,Rock-Hamming-Parallel-81-12.wav,81,12,5
similarity,rock,Hamming,Parallel,Rock-Hamming-Parallel-91-6.wav,91,6,2
similarity,rock,Hamming,Parallel,Rock-Hamming-Parallel-91-6.wav,91,6,2
similarity,rock,Hamming,Parallel,Rock-Hamming-Parallel-91-6.wav,91,6,3
similarity,rock,Hamming,Parallel,Rock-Hamming-Parallel-91-6.wav,91,6,3
similarity,rock,Hamming,Parallel,Rock-Hamming-Parallel-91-6.wav,91,6,3
similarity,rock,Hamming,Parallel,Rock-Hamming-Parallel-91-6.wav,91,6,3
similarity,rock,Hamming,Parallel,Rock-Hamming-Parallel-91-6.wav,91,6,3
similarity,rock,Hamming,Parallel,Rock-Hamming-Parallel-91-6.wav,91,6,4
similarity,rock,Hamming,Parallel,Rock-Hamming-Parallel-91-6.wav,91,6,4
similarity,rock,Hamming,Parallel,Rock-Hamming-Parallel-91-6.wav,91,6,4
similarity,rock,Hamming,Parallel,Rock-Hamming-Parallel-91-6.wav,91,6,4
similarity,rock,Hamming,Parallel,Rock-Hamming-Parallel-91-6.wav,91,6,4
similarity,rock,Hamming,Parallel,Rock-Hamming-Parallel-91-6.wav,91,6,4
similarity,rock,Hamming,Parallel,Rock-Hamming-Parallel-91-6.wav,91,6,4
similarity,rock,Hamming,Parallel,Rock-Hamming-Parallel-91-6.wav,91,6,4
similarity,rock,Hamming,Parallel,Rock-Hamming-Parallel-91-6.wav,91,6,4
similarity,rock,Hamming,Parallel,Rock-Hamming-Parallel-91-6.wav,91,6,4
similarity,rock,Hamming,Parallel,Rock-Hamming-Parallel-91-6.wav,91,6,4
similarity,rock,Hamming,Parallel,Rock-Hamming-Parallel-91-6.wav,91,6,4
similarity,rock,Hamming,Parallel,Rock-Hamming-Parallel-91-6.wav,91,6,5
similarity,rock,Hamming,Parallel,Rock-Hamming-Parallel-91-6.wav,91,6,5
similarity,rock,Hamming,Parallel,Rock-Hamming-Parallel-91-6.wav,91,6,5
similarity,rock,Swap,Linear,Rock-Swap-Linear-03-34.wav,03,34,1
similarity,rock,Swap,Linear,Rock-Swap-Linear-03-34.wav,03,34,1
similarity,rock,Swap,Linear,Rock-Swap-Linear-03-34.wav,03,34,1
similarity,rock,Swap,Linear,Rock-Swap-Linear-03-34.wav,03,34,1
similarity,rock,Swap,Linear,Rock-Swap-Linear-03-34.wav,03,34,1
similarity,rock,Swap,Linear,Rock-Swap-Linear-03-34.wav,03,34,1
similarity,rock,Swap,Linear,Rock-Swap-Linear-03-34.wav,03,34,1
similarity,rock,Swap,Linear,Rock-Swap-Linear-03-34.wav,03,34,1
similarity,rock,Swap,Linear,Rock-Swap-Linear-03-34.wav,03,34,1
similarity,rock,Swap,Linear,Rock-Swap-Linear-03-34.wav,03,34,1
similarity,rock,Swap,Linear,Rock-Swap-Linear-03-34.wav,03,34,2
similarity,rock,Swap,Linear,Rock-Swap-Linear-03-34.wav,03,34,2
similarity,rock,Swap,Linear,Rock-Swap-Linear-03-34.wav,03,34,2
similarity,rock,Swap,Linear,Rock-Swap-Linear-03-34.wav,03,34,2
similarity,rock,Swap,Linear,Rock-Swap-Linear-03-34.wav,03,34,2
similarity,rock,Swap,Linear,Rock-Swap-Linear-03-34.wav,03,34,2
similarity,rock,Swap,Linear,Rock-Swap-Linear-03-34.wav,03,34,2
similarity,rock,Swap,Linear,Rock-Swap-Linear-03-34.wav,03,34,2
similarity,rock,Swap,Linear,Rock-Swap-Linear-03-34.wav,03,34,2
similarity,rock,Swap,Linear,Rock-Swap-Linear-03-34.wav,03,34,2
similarity,rock,Swap,Linear,Rock-Swap-Linear-03-34.wav,03,34,4
similarity,rock,Swap,Linear,Rock-Swap-Linear-03-34.wav,03,34,NA
similarity,rock,Swap,Linear,Rock-Swap-Linear-06-17.wav,06,17,1
similarity,rock,Swap,Linear,Rock-Swap-Linear-06-17.wav,06,17,1
similarity,rock,Swap,Linear,Rock-Swap-Linear-06-17.wav,06,17,1
similarity,rock,Swap,Linear,Rock-Swap-Linear-06-17.wav,06,17,1
similarity,rock,Swap,Linear,Rock-Swap-Linear-06-17.wav,06,17,1
similarity,rock,Swap,Linear,Rock-Swap-Linear-06-17.wav,06,17,1
similarity,rock,Swap,Linear,Rock-Swap-Linear-06-17.wav,06,17,1
similarity,rock,Swap,Linear,Rock-Swap-Linear-06-17.wav,06,17,2
similarity,rock,Swap,Linear,Rock-Swap-Linear-06-17.wav,06,17,2
similarity,rock,Swap,Linear,Rock-Swap-Linear-06-17.wav,06,17,2
similarity,rock,Swap,Linear,Rock-Swap-Linear-06-17.wav,06,17,2
similarity,rock,Swap,Linear,Rock-Swap-Linear-06-17.wav,06,17,2
similarity,rock,Swap,Linear,Rock-Swap-Linear-06-17.wav,06,17,2
similarity,rock,Swap,Linear,Rock-Swap-Linear-06-17.wav,06,17,2
similarity,rock,Swap,Linear,Rock-Swap-Linear-06-17.wav,06,17,2
similarity,rock,Swap,Linear,Rock-Swap-Linear-06-17.wav,06,17,3
similarity,rock,Swap,Linear,Rock-Swap-Linear-06-17.wav,06,17,3
similarity,rock,Swap,Linear,Rock-Swap-Linear-06-17.wav,06,17,3
similarity,rock,Swap,Linear,Rock-Swap-Linear-06-17.wav,06,17,4
similarity,rock,Swap,Linear,Rock-Swap-Linear-06-17.wav,06,17,4
similarity,rock,Swap,Linear,Rock-Swap-Linear-06-17.wav,06,17,4
similarity,rock,Swap,Linear,Rock-Swap-Linear-06-17.wav,06,17,4
similarity,rock,Swap,Linear,Rock-Swap-Linear-17-5.wav,17,5,1
similarity,rock,Swap,Linear,Rock-Swap-Linear-17-5.wav,17,5,1
similarity,rock,Swap,Linear,Rock-Swap-Linear-17-5.wav,17,5,1
similarity,rock,Swap,Linear,Rock-Swap-Linear-17-5.wav,17,5,1
similarity,rock,Swap,Linear,Rock-Swap-Linear-17-5.wav,17,5,2
similarity,rock,Swap,Linear,Rock-Swap-Linear-17-5.wav,17,5,2
similarity,rock,Swap,Linear,Rock-Swap-Linear-17-5.wav,17,5,2
similarity,rock,Swap,Linear,Rock-Swap-Linear-17-5.wav,17,5,2
similarity,rock,Swap,Linear,Rock-Swap-Linear-17-5.wav,17,5,2
similarity,rock,Swap,Linear,Rock-Swap-Linear-17-5.wav,17,5,2
similarity,rock,Swap,Linear,Rock-Swap-Linear-17-5.wav,17,5,2
similarity,rock,Swap,Linear,Rock-Swap-Linear-17-5.wav,17,5,2
similarity,rock,Swap,Linear,Rock-Swap-Linear-17-5.wav,17,5,3
similarity,rock,Swap,Linear,Rock-Swap-Linear-17-5.wav,17,5,3
similarity,rock,Swap,Linear,Rock-Swap-Linear-17-5.wav,17,5,3
similarity,rock,Swap,Linear,Rock-Swap-Linear-17-5.wav,17,5,3
similarity,rock,Swap,Linear,Rock-Swap-Linear-17-5.wav,17,5,3
similarity,rock,Swap,Linear,Rock-Swap-Linear-17-5.wav,17,5,4
similarity,rock,Swap,Linear,Rock-Swap-Linear-17-5.wav,17,5,4
similarity,rock,Swap,Linear,Rock-Swap-Linear-17-5.wav,17,5,4
similarity,rock,Swap,Linear,Rock-Swap-Linear-17-5.wav,17,5,4
similarity,rock,Swap,Linear,Rock-Swap-Linear-17-5.wav,17,5,NA
similarity,rock,Swap,Parallel,Rock-Swap-Parallel-12-60.wav,12,60,1
similarity,rock,Swap,Parallel,Rock-Swap-Parallel-12-60.wav,12,60,1
similarity,rock,Swap,Parallel,Rock-Swap-Parallel-12-60.wav,12,60,1
similarity,rock,Swap,Parallel,Rock-Swap-Parallel-12-60.wav,12,60,1
similarity,rock,Swap,Parallel,Rock-Swap-Parallel-12-60.wav,12,60,1
similarity,rock,Swap,Parallel,Rock-Swap-Parallel-12-60.wav,12,60,1
similarity,rock,Swap,Parallel,Rock-Swap-Parallel-12-60.wav,12,60,1
similarity,rock,Swap,Parallel,Rock-Swap-Parallel-12-60.wav,12,60,1
similarity,rock,Swap,Parallel,Rock-Swap-Parallel-12-60.wav,12,60,1
similarity,rock,Swap,Parallel,Rock-Swap-Parallel-12-60.wav,12,60,1
similarity,rock,Swap,Parallel,Rock-Swap-Parallel-12-60.wav,12,60,2
similarity,rock,Swap,Parallel,Rock-Swap-Parallel-12-60.wav,12,60,2
similarity,rock,Swap,Parallel,Rock-Swap-Parallel-12-60.wav,12,60,2
similarity,rock,Swap,Parallel,Rock-Swap-Parallel-12-60.wav,12,60,2
similarity,rock,Swap,Parallel,Rock-Swap-Parallel-12-60.wav,12,60,2
similarity,rock,Swap,Parallel,Rock-Swap-Parallel-12-60.wav,12,60,2
similarity,rock,Swap,Parallel,Rock-Swap-Parallel-12-60.wav,12,60,2
similarity,rock,Swap,Parallel,Rock-Swap-Parallel-12-60.wav,12,60,2
similarity,rock,Swap,Parallel,Rock-Swap-Parallel-12-60.wav,12,60,3
similarity,rock,Swap,Parallel,Rock-Swap-Parallel-12-60.wav,12,60,3
similarity,rock,Swap,Parallel,Rock-Swap-Parallel-12-60.wav,12,60,3
similarity,rock,Swap,Parallel,Rock-Swap-Parallel-12-60.wav,12,60,4
similarity,rock,Swap,Parallel,Rock-Swap-Parallel-39-32.wav,39,32,1
similarity,rock,Swap,Parallel,Rock-Swap-Parallel-39-32.wav,39,32,2
similarity,rock,Swap,Parallel,Rock-Swap-Parallel-39-32.wav,39,32,2
similarity,rock,Swap,Parallel,Rock-Swap-Parallel-39-32.wav,39,32,2
similarity,rock,Swap,Parallel,Rock-Swap-Parallel-39-32.wav,39,32,2
similarity,rock,Swap,Parallel,Rock-Swap-Parallel-39-32.wav,39,32,2
similarity,rock,Swap,Parallel,Rock-Swap-Parallel-39-32.wav,39,32,3
similarity,rock,Swap,Parallel,Rock-Swap-Parallel-39-32.wav,39,32,3
similarity,rock,Swap,Parallel,Rock-Swap-Parallel-39-32.wav,39,32,3
similarity,rock,Swap,Parallel,Rock-Swap-Parallel-39-32.wav,39,32,3
similarity,rock,Swap,Parallel,Rock-Swap-Parallel-39-32.wav,39,32,3
similarity,rock,Swap,Parallel,Rock-Swap-Parallel-39-32.wav,39,32,3
similarity,rock,Swap,Parallel,Rock-Swap-Parallel-39-32.wav,39,32,3
similarity,rock,Swap,Parallel,Rock-Swap-Parallel-39-32.wav,39,32,3
similarity,rock,Swap,Parallel,Rock-Swap-Parallel-39-32.wav,39,32,4
similarity,rock,Swap,Parallel,Rock-Swap-Parallel-39-32.wav,39,32,4
similarity,rock,Swap,Parallel,Rock-Swap-Parallel-39-32.wav,39,32,4
similarity,rock,Swap,Parallel,Rock-Swap-Parallel-39-32.wav,39,32,4
similarity,rock,Swap,Parallel,Rock-Swap-Parallel-39-32.wav,39,32,4
similarity,rock,Swap,Parallel,Rock-Swap-Parallel-39-32.wav,39,32,4
similarity,rock,Swap,Parallel,Rock-Swap-Parallel-39-32.wav,39,32,4
similarity,rock,Swap,Parallel,Rock-Swap-Parallel-39-32.wav,39,32,NA
similarity,rock,Swap,Parallel,Rock-Swap-Parallel-58-20.wav,58,20,1
similarity,rock,Swap,Parallel,Rock-Swap-Parallel-58-20.wav,58,20,2
similarity,rock,Swap,Parallel,Rock-Swap-Parallel-58-20.wav,58,20,2
similarity,rock,Swap,Parallel,Rock-Swap-Parallel-58-20.wav,58,20,3
similarity,rock,Swap,Parallel,Rock-Swap-Parallel-58-20.wav,58,20,3
similarity,rock,Swap,Parallel,Rock-Swap-Parallel-58-20.wav,58,20,3
similarity,rock,Swap,Parallel,Rock-Swap-Parallel-58-20.wav,58,20,4
similarity,rock,Swap,Parallel,Rock-Swap-Parallel-58-20.wav,58,20,4
similarity,rock,Swap,Parallel,Rock-Swap-Parallel-58-20.wav,58,20,4
similarity,rock,Swap,Parallel,Rock-Swap-Parallel-58-20.wav,58,20,4
similarity,rock,Swap,Parallel,Rock-Swap-Parallel-58-20.wav,58,20,4
similarity,rock,Swap,Parallel,Rock-Swap-Parallel-58-20.wav,58,20,4
similarity,rock,Swap,Parallel,Rock-Swap-Parallel-58-20.wav,58,20,4
similarity,rock,Swap,Parallel,Rock-Swap-Parallel-58-20.wav,58,20,4
similarity,rock,Swap,Parallel,Rock-Swap-Parallel-58-20.wav,58,20,4
similarity,rock,Swap,Parallel,Rock-Swap-Parallel-58-20.wav,58,20,4
similarity,rock,Swap,Parallel,Rock-Swap-Parallel-58-20.wav,58,20,4
similarity,rock,Swap,Parallel,Rock-Swap-Parallel-58-20.wav,58,20,5
similarity,rock,Swap,Parallel,Rock-Swap-Parallel-58-20.wav,58,20,5
similarity,rock,Swap,Parallel,Rock-Swap-Parallel-58-20.wav,58,20,5
similarity,rock,Swap,Parallel,Rock-Swap-Parallel-58-20.wav,58,20,5
similarity,rock,Swap,Parallel,Rock-Swap-Parallel-58-20.wav,58,20,NA
